"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","10/404","253/28905",0.00314381209682468,0.0302581378756049,0.0230939548131357,"12316/17242/20319/192199/629378/13144/67020/12842/75607/54612",10
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","5/404","71/28905",0.0031827386318182,0.0304694178352729,0.0232552102698183,"17242/50706/20195/11606/20304",5
"GO:0006090","GO:0006090","pyruvate metabolic process","7/404","137/28905",0.0032191113392437,0.0307356641167151,0.0234584177381057,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051647","GO:0051647","nucleus localization","4/404","44/28905",0.00328320443672234,0.0311817564228392,0.0237988893032254,"16905/21335/12391/30948",4
"GO:1904645","GO:1904645","response to amyloid-beta","4/404","44/28905",0.00328320443672234,0.0311817564228392,0.0237988893032254,"17395/17390/18053/83433",4
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","12/404","343/28905",0.0034626006421964,0.0323717091288674,0.0247070983323389,"14268/252864/332579/24047/100952/109648/20304/75607/83433/11475/14869/225884",12
"GO:0001503","GO:0001503","ossification","15/404","487/28905",0.00385600840937425,0.0354538735982246,0.0270595024120154,"17926/17242/20319/16905/68777/12843/69121/12833/17390/17387/102657/21922/12842/12411/11474",15
"GO:0010830","GO:0010830","regulation of myotube differentiation","4/404","46/28905",0.00386141074565621,0.0354538735982246,0.0270595024120154,"320502/12391/17387/11474",4
"GO:0035930","GO:0035930","corticosteroid hormone secretion","3/404","23/28905",0.00389935533371769,0.0356200652622049,0.0271863450747748,"78896/11606/114679",3
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","15/404","488/28905",0.00392905860722599,0.0358003055836074,0.0273239101111655,"67273/84682/13806/64059/23960/14433/12534/12833/100039229/66171/268697/18654/433182/11474/56327",15
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","6/404","107/28905",0.00397083844328066,0.0359075818926387,0.027405786737,"20319/68777/100952/69121/11606/18053",6
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","10/404","262/28905",0.00402225971298974,0.036191193677947,0.027622248099603,"16819/14235/12833/11606/12955/56321/18053/22654/66968/12411",10
"GO:0044282","GO:0044282","small molecule catabolic process","12/404","353/28905",0.00434677268927781,0.0384426062888626,0.0293405964433102,"19703/13806/64059/14433/16890/257633/26912/66968/68977/12411/433182/11474",12
"GO:0019226","GO:0019226","transmission of nerve impulse","6/404","109/28905",0.00434754823211092,0.0384426062888626,0.0293405964433102,"98660/242653/71960/12833/11606/108015",6
"GO:0031579","GO:0031579","membrane raft organization","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"227753/12391/12833",3
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"17926/12424/18053",3
"GO:0051216","GO:0051216","cartilage development","9/404","224/28905",0.00447101360714461,0.0390533791962266,0.0298067573809641,"12825/269120/17242/20204/20319/69121/12833/12842/12411",9
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","5/404","77/28905",0.00451302687287002,0.0393212208876705,0.030011182515938,"12428/12267/20877/332110/214901",5
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","10/404","268/28905",0.00470840282960511,0.0404381965509147,0.0308636931892775,"19703/13806/14433/233038/12833/100039229/15366/433182/11474/56327",10
"GO:0010821","GO:0010821","regulation of mitochondrion organization","7/404","147/28905",0.0047363644827999,0.0404846392696468,0.0308991397211232,"17395/20878/16905/78688/380705/22654/83433",7
"GO:0055013","GO:0055013","cardiac muscle cell development","6/404","111/28905",0.00474998998708533,0.0405046652105376,0.0309144241439758,"16905/12391/11606/17888/17880/74116",6
"GO:0006260","GO:0006260","DNA replication","10/404","271/28905",0.00508433804639716,0.0431420584565567,0.0329273649501296,"17215/12428/18973/12534/67177/17218/22036/332110/110749/214901",10
"GO:2000241","GO:2000241","regulation of reproductive process","9/404","230/28905",0.0052994256096375,0.0447343845314026,0.0341426778874772,"12316/19215/20878/107995/192199/22137/20317/332110/12532",9
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","6/404","114/28905",0.00540411621041637,0.0453289186808289,0.0345964448984599,"14268/332579/14433/100039229/20304/100042025",6
"GO:0071478","GO:0071478","cellular response to radiation","8/404","190/28905",0.00545865727861816,0.0456796727977604,0.0348641513832488,"17395/20319/107976/17390/52033/12955/76293/20877",8
"GO:0009612","GO:0009612","response to mechanical stimulus","8/404","191/28905",0.00562987080555741,0.0467290471277442,0.0356650666100332,"98660/17242/227753/12391/12833/17390/12842/110308",8
"GO:1903578","GO:1903578","regulation of ATP metabolic process","5/404","82/28905",0.0058905481324914,0.0483914594865999,0.0369338715858729,"13806/83433/433182/11474/56327",5
"GO:0198738","GO:0198738","cell-cell signaling by wnt","14/404","464/28905",0.00613904634401282,0.0498579554323405,0.0380531470430677,"17926/12316/17242/20319/192199/242939/629378/21804/12833/13144/67020/12842/75607/54612",14
"GO:0051873","GO:0051873","killing by host of symbiont cells","3/404","27/28905",0.00618016439203107,0.0498579554323405,0.0380531470430677,"14433/100039229/100042025",3
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","5/404","83/28905",0.00619789581391916,0.0498888923138336,0.038076759036185,"23960/74337/78688/22036/83433",5
