"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090257","GO:0090257","regulation of muscle system process","16/404","265/28905",1.19043717050394e-06,3.81577628759744e-05,2.91231950641142e-05,"21956/12372/98660/227753/16905/13806/12391/56188/11606/78688/140781/108015/74116/30948/433182/11474",16
"GO:0006941","GO:0006941","striated muscle contraction","13/404","178/28905",1.4782121615761e-06,4.6962669558037e-05,3.58433745373319e-05,"21956/12372/98660/227753/66240/320502/12391/71960/56188/17888/140781/30948/11474",13
"GO:0070252","GO:0070252","actin-mediated cell contraction","10/404","102/28905",1.72912947594193e-06,5.44524106897502e-05,4.15597786322884e-05,"21956/98660/227753/66240/12391/56188/17888/140781/30948/11475",10
"GO:0030048","GO:0030048","actin filament-based movement","11/404","128/28905",1.9575953836375e-06,6.11110211065966e-05,4.66418378362325e-05,"21956/98660/227753/66240/12391/71960/56188/17888/140781/30948/11475",11
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","5/404","16/28905",2.00211069381863e-06,6.19618740586971e-05,4.72912353539917e-05,"52276/11799/20877/67052/16319",5
"GO:0030261","GO:0030261","chromosome condensation","7/404","43/28905",2.06603562256839e-06,6.33937426070131e-05,4.83840821011743e-05,"215387/54392/243529/12534/21973/268697/67849",7
"GO:0000910","GO:0000910","cytokinesis","13/404","189/28905",2.88348769607663e-06,8.77264477026705e-05,6.69555617563557e-05,"20878/404710/52276/54204/233406/18817/80986/68743/11799/20877/26934/19348/16319",13
"GO:0050832","GO:0050832","defense response to fungus","8/404","64/28905",3.03683233223732e-06,9.1615361955731e-05,6.99237024397501e-05,"332579/100689/71660/109648/14433/100039229/619548/100042025",8
"GO:0045862","GO:0045862","positive regulation of proteolysis","18/404","357/28905",3.40667074442825e-06,0.000101916233104145,7.77856486644451e-05,"20878/332579/227753/20319/13806/107995/52377/21804/66245/66340/18817/12759/17387/21922/18053/432763/83433/433182",18
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","11/404","137/28905",3.80756533606626e-06,0.000112968260797338,8.62209009985252e-05,"108000/12428/18008/269582/107976/14235/18817/12534/11799/268697/12532",11
"GO:1905523","GO:1905523","positive regulation of macrophage migration","6/404","31/28905",3.93494170240152e-06,0.000115790497636242,8.83749202014768e-05,"17242/12267/71660/17387/20304/83433",6
"GO:0042692","GO:0042692","muscle cell differentiation","21/404","476/28905",4.32876642447217e-06,0.000126343670437846,9.64294309191361e-05,"21956/12372/98932/415115/16905/320502/12391/233199/12833/11606/17387/17888/140781/244723/54409/16691/17880/74116/30948/11474/58859",21
"GO:1905521","GO:1905521","regulation of macrophage migration","7/404","49/28905",5.12446322634407e-06,0.000148361475665929,0.000113234106775667,"17242/100952/12267/71660/17387/20304/83433",7
"GO:0051383","GO:0051383","kinetochore organization","5/404","20/28905",6.78616741238422e-06,0.000194898728083675,0.000148752789679462,"66977/320394/218977/26886/67052",5
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","10/404","119/28905",6.99901761055285e-06,0.000199416454141942,0.000152200859150118,"68612/20878/107995/12534/11799/268697/20135/332110/12532/67849",10
"GO:1902412","GO:1902412","regulation of mitotic cytokinesis","4/404","10/28905",7.3874360260111e-06,0.000208825947506928,0.000159382478041499,"52276/11799/20877/16319",4
"GO:0032465","GO:0032465","regulation of cytokinesis","9/404","96/28905",8.26735040615265e-06,0.000231873343422563,0.000176972969631705,"20878/52276/233406/18817/11799/20877/26934/19348/16319",9
"GO:0009620","GO:0009620","response to fungus","8/404","76/28905",1.11813651281812e-05,0.000311061268423299,0.000237411664479064,"332579/100689/71660/109648/14433/100039229/619548/100042025",8
"GO:0000212","GO:0000212","meiotic spindle organization","5/404","22/28905",1.12640570738242e-05,0.000311061268423299,0.000237411664479064,"12316/20878/54204/12442/67052",5
"GO:0051146","GO:0051146","striated muscle cell differentiation","17/404","353/28905",1.15652947380479e-05,0.000316942046638107,0.000241900057879781,"21956/12372/98932/415115/16905/320502/12391/233199/12833/11606/17387/17888/140781/16691/17880/74116/11474",17
"GO:0045861","GO:0045861","negative regulation of proteolysis","17/404","357/28905",1.33750914457973e-05,0.000363761956745548,0.000277634473950641,"11905/17395/12258/20319/55948/14433/100039229/78688/52033/12955/20317/11799/16644/74116/12954/100042025/30948",17
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","16/404","325/28905",1.59267230529929e-05,0.000429901772633418,0.000328114444851133,"19215/236539/26922/13118/13117/59031/109900/106529/257633/11606/94180/19378/17001/12411/14869/225884",16
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region","5/404","24/28905",1.77668898839801e-05,0.000474020473554474,0.000361787213799236,"12236/12534/22137/70385/20877",5
"GO:0016053","GO:0016053","organic acid biosynthetic process","16/404","328/28905",1.78252824317142e-05,0.000474020473554474,0.000361787213799236,"19215/236539/26922/13118/13117/59031/109900/106529/257633/11606/94180/19378/17001/12411/14869/225884",16
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","15/404","294/28905",1.93032981517702e-05,0.000509550296800404,0.00038890468335184,"12428/20319/56742/55948/24047/12391/18817/11606/12442/268697/12449/12411/54612/14869/225884",15
"GO:0043500","GO:0043500","muscle adaptation","10/404","137/28905",2.4152642478583e-05,0.000632899219831132,0.000483048429620418,"17926/227753/16905/12391/11606/78688/17888/140781/74116/11474",10
"GO:0051307","GO:0051307","meiotic chromosome separation","4/404","13/28905",2.43287165283276e-05,0.000632899219831132,0.000483048429620418,"215387/22137/21973/332110",4
"GO:0006937","GO:0006937","regulation of muscle contraction","11/404","167/28905",2.49794481866465e-05,0.000645152654604754,0.000492400633319506,"21956/12372/98660/13806/12391/56188/140781/108015/30948/433182/11474",11
"GO:0032886","GO:0032886","regulation of microtubule-based process","14/404","266/28905",2.58856729763559e-05,0.000663782614179413,0.000506619599680109,"71870/72119/56742/21335/12391/233064/18817/80986/54141/332110/12449/22153/100502766/56327",14
"GO:0046034","GO:0046034","ATP metabolic process","13/404","232/28905",2.61704250055674e-05,0.0006663250054609,0.000508560032023083,"67273/98660/13806/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",13
"GO:0051402","GO:0051402","neuron apoptotic process","17/404","381/28905",3.05885306953431e-05,0.000773329754903392,0.000590229395107324,"17242/16819/18008/14433/14809/12834/12833/234734/17390/17748/11606/100039229/12759/11799/18053/18546/83433",17
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","7/404","64/28905",3.0958895297134e-05,0.00077721981899798,0.000593198413385645,"12428/56742/55948/18817/12442/268697/12449",7
"GO:0090224","GO:0090224","regulation of spindle organization","6/404","44/28905",3.2364862761394e-05,0.000806874009120865,0.000615831416432081,"72119/56742/21335/18817/54141/332110",6
"GO:0010954","GO:0010954","positive regulation of protein processing","5/404","27/28905",3.26012326787722e-05,0.000807161553908911,0.000616050879585074,"227753/13806/17387/21922/433182",5
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","10/404","142/28905",3.28946605862662e-05,0.000808848160991067,0.000617338150728558,"21956/12372/98932/415115/320502/12391/233199/17888/140781/16691",10
"GO:0045765","GO:0045765","regulation of angiogenesis","15/404","310/28905",3.56135702578285e-05,0.000869746375684384,0.000663817568071089,"269120/11602/17242/17395/20319/100952/12267/11489/11606/20317/54409/18053/20304/18654/223780",15
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/404","67/28905",4.18110384316014e-05,0.00101420018898276,0.000774069225017485,"17395/20319/55948/78688/12955/11799/12954",7
"GO:0043508","GO:0043508","negative regulation of JUN kinase activity","4/404","15/28905",4.54271841149318e-05,0.00109452074478259,0.000835372379026263,"20319/54612/14869/225884",4
"GO:1901342","GO:1901342","regulation of vasculature development","15/404","317/28905",4.59376982905411e-05,0.00109944224575362,0.000839128622107218,"269120/11602/17242/17395/20319/100952/12267/11489/11606/20317/54409/18053/20304/18654/223780",15
"GO:1903319","GO:1903319","positive regulation of protein maturation","5/404","29/28905",4.68673834540232e-05,0.00110783564714944,0.000845534727907933,"227753/13806/17387/21922/433182",5
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","11/404","179/28905",4.72548069980028e-05,0.00110783564714944,0.000845534727907933,"17242/17395/24047/12267/71660/68992/17387/380705/20304/18654/83433",11
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","11/404","179/28905",4.72548069980028e-05,0.00110783564714944,0.000845534727907933,"17926/72119/227753/100952/320502/12391/80986/12759/12955/83433/22153",11
"GO:0048246","GO:0048246","macrophage chemotaxis","6/404","47/28905",4.75227547802269e-05,0.00110783564714944,0.000845534727907933,"17242/17395/12267/71660/17390/20304",6
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","18/404","436/28905",4.9544765466277e-05,0.00114398026308186,0.000873121426419026,"12235/17395/20319/16905/13806/22163/13144/17390/11606/78688/12759/56321/18053/29813/83433/433182/14869/225884",18
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","11/404","180/28905",4.97105629640029e-05,0.00114398026308186,0.000873121426419026,"20319/100952/14235/12391/11606/52033/75607/83433/54612/14869/225884",11
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","7/404","69/28905",5.0644879982898e-05,0.00115805808368538,0.000883866058300259,"12428/56742/55948/18817/12442/268697/12449",7
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","17/404","398/28905",5.26423969337161e-05,0.00119611522146861,0.000912912453154318,"17926/72119/227753/56742/100952/320502/12391/12833/13144/80986/12759/12955/83433/22153/30948/58859/56327",17
"GO:0045766","GO:0045766","positive regulation of angiogenesis","11/404","182/28905",5.49526755408491e-05,0.00124075537856383,0.000946983213722808,"11602/17242/17395/20319/100952/12267/11489/54409/20304/18654/223780",11
"GO:0034501","GO:0034501","protein localization to kinetochore","4/404","16/28905",5.99022085886363e-05,0.00133570763250437,0.00101945373622897,"12534/22137/70385/20877",4
"GO:1903083","GO:1903083","protein localization to condensed chromosome","4/404","16/28905",5.99022085886363e-05,0.00133570763250437,0.00101945373622897,"12534/22137/70385/20877",4
"GO:1903115","GO:1903115","regulation of actin filament-based movement","6/404","49/28905",6.04513784429702e-05,0.00133963239882878,0.00102244924033172,"21956/98660/12391/56188/30948/11475",6
"GO:1904018","GO:1904018","positive regulation of vasculature development","11/404","185/28905",6.37033374968006e-05,0.00140303669701542,0.00107084137878057,"11602/17242/17395/20319/100952/12267/11489/54409/20304/18654/223780",11
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","11/404","187/28905",7.01788326856555e-05,0.00153623176427746,0.00117250000950424,"17395/332579/227753/20319/55948/78688/12955/11799/18053/432763/12954",11
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","13/404","257/28905",7.49050942369674e-05,0.00162975326248917,0.00124387853460176,"67273/98660/13806/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",13
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","8/404","99/28905",7.68177067342235e-05,0.00166129859744495,0.00126795491838417,"68612/107995/12534/11799/268697/20135/12532/67849",8
"GO:0014819","GO:0014819","regulation of skeletal muscle contraction","4/404","17/28905",7.74709493009697e-05,0.00166539346102084,0.00127108024601591,"12372/12391/140781/11474",4
"GO:0042391","GO:0042391","regulation of membrane potential","19/404","495/28905",8.11416336655764e-05,0.00173391943368702,0.00132338140621238,"17926/98660/66240/245537/14403/242653/12391/71960/14809/56188/12833/11606/110902/108015/12424/18053/18440/83433/30948",19
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","10/404","159/28905",8.56314403656191e-05,0.00181903473912765,0.00138834406273252,"72119/56742/21335/12391/18817/80986/54141/332110/22153/56327",10
"GO:0001558","GO:0001558","regulation of cell growth","18/404","458/28905",9.25609167898804e-05,0.00195466877220983,0.00149186418826043,"14268/22403/20319/56742/13806/21923/55948/12391/20981/629378/11606/17387/12955/65079/74116/12954/433182/240514",18
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","13/404","264/28905",9.81432784080693e-05,0.00206043490926882,0.00157258820373164,"67273/98660/13806/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",13
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","6/404","54/28905",0.000105279077725677,0.0021835517751487,0.00166655483674302,"20319/12391/11606/54612/14869/225884",6
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","13/404","266/28905",0.000105832314450104,0.0021835517751487,0.00166655483674302,"67273/98660/13806/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",13
"GO:0036293","GO:0036293","response to decreased oxygen levels","13/404","266/28905",0.000105832314450104,0.0021835517751487,0.00166655483674302,"13806/21335/12833/17390/78688/12955/11670/18654/83433/68655/12411/12954/433182",13
"GO:0001666","GO:0001666","response to hypoxia","12/404","232/28905",0.000114067019554837,0.00234000342972495,0.0017859636204586,"13806/21335/17390/78688/12955/11670/18654/83433/68655/12411/12954/433182",12
"GO:0060048","GO:0060048","cardiac muscle contraction","9/404","134/28905",0.000116842677373347,0.0023833250668768,0.00181902804547143,"21956/98660/227753/66240/12391/56188/17888/140781/30948",9
"GO:0007062","GO:0007062","sister chromatid cohesion","6/404","56/28905",0.000129279483089805,0.00260737833872134,0.00199003249250598,"12235/12236/107995/110033/56739/67849",6
"GO:0014888","GO:0014888","striated muscle adaptation","6/404","56/28905",0.000129279483089805,0.00260737833872134,0.00199003249250598,"17926/227753/16905/17888/140781/11474",6
"GO:0007127","GO:0007127","meiosis I","9/404","136/28905",0.000130827542015083,0.00262385964153155,0.00200261153699065,"20878/18817/234396/56739/12442/21973/11799/67052/214901",9
"GO:0050921","GO:0050921","positive regulation of chemotaxis","10/404","168/28905",0.000135059759957051,0.00269369187914341,0.00205590967934622,"14268/17242/24047/12267/71660/68992/380705/20304/18654/83433",10
"GO:0043502","GO:0043502","regulation of muscle adaptation","8/404","108/28905",0.000141665536303879,0.00280983025044711,0.00214455010758359,"227753/16905/12391/11606/78688/140781/74116/11474",8
"GO:0051899","GO:0051899","membrane depolarization","8/404","109/28905",0.000151050390012708,0.00297951044036057,0.00227405532216935,"17926/98660/12391/12833/110902/108015/12424/18053",8
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","7/404","82/28905",0.000152788866844791,0.00299733350804809,0.00228765844346846,"17395/100689/17390/11606/12797/58859/14869",7
"GO:0030308","GO:0030308","negative regulation of cell growth","11/404","205/28905",0.000158535292501376,0.00309316141347794,0.00236079729050963,"20319/56742/13806/12391/629378/11606/12955/65079/74116/433182/240514",11
"GO:0061448","GO:0061448","connective tissue development","14/404","318/28905",0.000174011152955468,0.00337675696816286,0.0025772462653945,"12825/269120/12831/56436/17242/20204/20319/16905/12267/69121/12833/114679/12842/12411",14
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","13/404","281/28905",0.000181984641932047,0.00349371585313395,0.00266651293526101,"67273/98660/13806/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",13
"GO:0033002","GO:0033002","muscle cell proliferation","13/404","281/28905",0.000181984641932047,0.00349371585313395,0.00266651293526101,"17395/100689/12267/12534/17390/11606/78688/12797/20304/268697/67052/58859/14869",13
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","14/404","321/28905",0.000191668860335869,0.00366005962024346,0.00279347168787384,"17926/14268/24047/16369/12391/18048/52377/12834/12833/11606/18053/20304/83433/54612",14
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","7/404","86/28905",0.00020588388534461,0.00389214697278116,0.00297060799593883,"17395/20319/55948/78688/12955/11799/12954",7
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","8/404","114/28905",0.000205991065411816,0.00389214697278116,0.00297060799593883,"17242/24047/12267/71660/68992/380705/20304/18654",8
"GO:0051653","GO:0051653","spindle localization","6/404","62/28905",0.000228140926002443,0.00428025014613463,0.00326682044579635,"12316/72080/18817/70385/54141/67052",6
"GO:0030574","GO:0030574","collagen catabolic process","5/404","40/28905",0.000228915885252883,0.00428025014613463,0.00326682044579635,"17395/17390/17387/216725/17534",5
"GO:0002685","GO:0002685","regulation of leukocyte migration","12/404","253/28905",0.000254694507295514,0.00471316124325204,0.00359723170097788,"17242/17395/24047/100952/12267/71660/68992/17387/380705/20304/18654/83433",12
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","12/404","253/28905",0.000254694507295514,0.00471316124325204,0.00359723170097788,"17395/20319/16905/13806/22163/78688/12759/56321/29813/433182/14869/225884",12
"GO:0032506","GO:0032506","cytokinetic process","5/404","41/28905",0.000257743548522005,0.00474512481637948,0.00362162729718099,"404710/68743/20877/26934/19348",5
"GO:0006942","GO:0006942","regulation of striated muscle contraction","7/404","90/28905",0.000272953453763813,0.00499950458679636,0.00381577787404513,"12372/98660/12391/56188/140781/30948/11474",7
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","11/404","220/28905",0.000291879088793688,0.00531901486684944,0.00405963808779038,"17395/332579/227753/20319/55948/78688/12955/11799/18053/432763/12954",11
"GO:0043506","GO:0043506","regulation of JUN kinase activity","6/404","65/28905",0.000295950992644624,0.00533901539494573,0.00407490311480537,"20319/24047/12411/54612/14869/225884",6
"GO:0050879","GO:0050879","multicellular organismal movement","6/404","65/28905",0.000295950992644624,0.00533901539494573,0.00407490311480537,"12372/12391/71960/12833/140781/11474",6
"GO:0048144","GO:0048144","fibroblast proliferation","9/404","152/28905",0.000301536386235023,0.00534666477595266,0.00408074136103351,"12825/14268/17395/12428/12534/11606/18053/268697/70445",9
"GO:0030049","GO:0030049","muscle filament sliding","3/404","10/28905",0.000302332297915986,0.00534666477595266,0.00408074136103351,"21956/17888/140781",3
"GO:0030952","GO:0030952","establishment or maintenance of cytoskeleton polarity","3/404","10/28905",0.000302332297915986,0.00534666477595266,0.00408074136103351,"16905/73804/54204",3
"GO:1903297","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway","3/404","10/28905",0.000302332297915986,0.00534666477595266,0.00408074136103351,"13806/78688/433182",3
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","4/404","24/28905",0.000320130401907288,0.00563366736689787,0.00429979069228417,"94180/17001/14869/225884",4
"GO:0051294","GO:0051294","establishment of spindle orientation","5/404","43/28905",0.000323583457772281,0.00566665665074385,0.00432496914290756,"72080/18817/70385/54141/67052",5
"GO:0010657","GO:0010657","muscle cell apoptotic process","8/404","123/28905",0.000345821748994256,0.00599758492217091,0.00457754392388532,"17242/20319/14433/12833/11606/100039229/78688/68655",8
"GO:0014897","GO:0014897","striated muscle hypertrophy","8/404","123/28905",0.000345821748994256,0.00599758492217091,0.00457754392388532,"17926/227753/16905/12391/11606/17888/140781/74116",8
"GO:0003009","GO:0003009","skeletal muscle contraction","5/404","44/28905",0.000360919175081368,0.00622932614683707,0.00475441605636033,"12372/12391/71960/140781/11474",5
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","4/404","25/28905",0.000376925791764425,0.00647446694944634,0.00494151516475849,"17242/12267/71660/20304",4
"GO:0051781","GO:0051781","positive regulation of cell division","7/404","95/28905",0.00038036541860203,0.00650243739419661,0.00496286308080744,"17242/52276/11799/20877/18654/26934/16319",7
"GO:0014896","GO:0014896","muscle hypertrophy","8/404","125/28905",0.000385542433261647,0.00655970301141855,0.00500656998643087,"17926/227753/16905/12391/11606/17888/140781/74116",8
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","11/404","228/28905",0.000395264152621277,0.00669338824486031,0.005108602727275,"19215/26922/59031/106529/257633/11606/94180/19378/17001/14869/225884",11
"GO:0070613","GO:0070613","regulation of protein processing","6/404","69/28905",0.000409875406856312,0.00686945118666452,0.00524297945723142,"227753/13806/78688/17387/21922/433182",6
"GO:0060623","GO:0060623","regulation of chromosome condensation","3/404","11/28905",0.000411401672738962,0.00686945118666452,0.00524297945723142,"215387/54392/268697",3
"GO:1901993","GO:1901993","regulation of meiotic cell cycle phase transition","3/404","11/28905",0.000411401672738962,0.00686945118666452,0.00524297945723142,"22137/332110/12532",3
"GO:0006007","GO:0006007","glucose catabolic process","4/404","26/28905",0.000440572098705815,0.00728872734725288,0.00556298410347434,"13806/14433/433182/11474",4
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","4/404","26/28905",0.000440572098705815,0.00728872734725288,0.00556298410347434,"17395/78600/192192/11606",4
"GO:0006633","GO:0006633","fatty acid biosynthetic process","9/404","162/28905",0.000480980430084533,0.00792073277065814,0.00604535035977808,"19215/26922/106529/257633/11606/94180/17001/14869/225884",9
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","7/404","99/28905",0.00048863078147037,0.00800997491086132,0.00611346274533705,"20319/12391/18817/11606/54612/14869/225884",7
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","8/404","130/28905",0.000501279305065858,0.0081799668417565,0.00624320589036568,"13806/14433/12833/100039229/20135/433182/11474/56327",8
"GO:0031639","GO:0031639","plasminogen activation","4/404","27/28905",0.000511523553667039,0.00830936451431977,0.00634196623098501,"13806/432478/21922/433182",4
"GO:0086003","GO:0086003","cardiac muscle cell contraction","6/404","72/28905",0.000515785326760921,0.00834085280662931,0.0063659990780402,"98660/227753/66240/12391/56188/30948",6
"GO:0008016","GO:0008016","regulation of heart contraction","10/404","199/28905",0.000524215303358849,0.00843916116169626,0.0064410310816289,"21956/98660/66240/12391/56188/11606/17888/140781/223780/30948",10
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation","3/404","12/28905",0.000542858609839094,0.00858529695736717,0.00655256647999611,"11606/78688/11474",3
"GO:0014889","GO:0014889","muscle atrophy","3/404","12/28905",0.000542858609839094,0.00858529695736717,0.00655256647999611,"227753/78688/11474",3
"GO:0033275","GO:0033275","actin-myosin filament sliding","3/404","12/28905",0.000542858609839094,0.00858529695736717,0.00655256647999611,"21956/17888/140781",3
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","3/404","12/28905",0.000542858609839094,0.00858529695736717,0.00655256647999611,"12759/12955/83433",3
"GO:1903317","GO:1903317","regulation of protein maturation","6/404","73/28905",0.000555445642675722,0.00874583270704316,0.00667509237250648,"227753/13806/78688/17387/21922/433182",6
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","4/404","28/28905",0.000590238318407809,0.00925308106150234,0.00706224014164802,"17395/78600/192192/11606",4
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","12/404","278/28905",0.000592871906543269,0.00925395714995798,0.00706290879968938,"17926/14268/24047/16369/12391/18048/52377/11606/18053/20304/83433/54612",12
"GO:0060047","GO:0060047","heart contraction","11/404","240/28905",0.000606834883269247,0.00943089710362162,0.00719795489245773,"21956/98660/227753/66240/12391/56188/11606/17888/140781/223780/30948",11
"GO:0048659","GO:0048659","smooth muscle cell proliferation","10/404","203/28905",0.000611873778438483,0.00944290026133529,0.00720711607689657,"17395/100689/12267/17390/11606/78688/12797/20304/58859/14869",10
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","8/404","134/28905",0.000612867899969672,0.00944290026133529,0.00720711607689657,"68612/107995/12534/11799/268697/20135/12532/67849",8
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","13/404","320/28905",0.000627929369539034,0.00963361725062022,0.0073526772330639,"17242/16819/18008/14809/234734/17390/17748/11606/12759/11799/18053/18546/83433",13
"GO:0007098","GO:0007098","centrosome cycle","8/404","135/28905",0.000643683522089541,0.00979162645890446,0.00747327479036162,"20878/233064/18817/12449/67052/100502766/56327/16551",8
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","8/404","135/28905",0.000643683522089541,0.00979162645890446,0.00747327479036162,"72119/56742/73804/12391/80986/12955/22153/56327",8
"GO:0032467","GO:0032467","positive regulation of cytokinesis","5/404","50/28905",0.000657518385788616,0.00995987765814823,0.00760168935468695,"52276/11799/20877/26934/16319",5
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","8/404","136/28905",0.000675737020844195,0.0101928399362633,0.0077794934332483,"13806/14433/12833/100039229/20135/433182/11474/56327",8
"GO:0006096","GO:0006096","glycolytic process","7/404","105/28905",0.000695660654172606,0.0104038137112782,0.00794051520025134,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051177","GO:0051177","meiotic sister chromatid cohesion","3/404","13/28905",0.000698417577832326,0.0104038137112782,0.00794051520025134,"12235/12236/56739",3
"GO:1990144","GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia","3/404","13/28905",0.000698417577832326,0.0104038137112782,0.00794051520025134,"13806/78688/433182",3
"GO:0070482","GO:0070482","response to oxygen levels","13/404","325/28905",0.000724620475442244,0.0107495351522217,0.00820438058971797,"13806/21335/12833/17390/78688/12955/11670/18654/83433/68655/12411/12954/433182",13
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","6/404","77/28905",0.0007383055070473,0.0109074764209869,0.00832492629345515,"17395/17390/11606/12797/58859/14869",6
"GO:0050920","GO:0050920","regulation of chemotaxis","11/404","246/28905",0.000743762467112467,0.010943062528417,0.00835208672085311,"14268/17242/24047/12267/71660/68992/380705/20304/18654/83433/14869",11
"GO:0031589","GO:0031589","cell-substrate adhesion","14/404","369/28905",0.000768681014504716,0.0112635299676405,0.00859667746833846,"12825/17926/14268/17242/50706/100952/231830/109648/13144/11606/17387/12842/11474/58859",14
"GO:1990000","GO:1990000","amyloid fibril formation","4/404","30/28905",0.000772805208906053,0.0112779296746859,0.00860766777399425,"227753/12759/12955/83433",4
"GO:0051258","GO:0051258","protein polymerization","12/404","287/28905",0.000783307422384442,0.0113849135480168,0.00868932120377884,"12372/72119/68612/227753/56742/231830/320502/12391/110308/22153/30948/56327",12
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","14/404","371/28905",0.00080977760570409,0.0117221838890229,0.00894673645011776,"14268/252864/332579/404710/24047/100952/109648/11606/20304/75607/83433/11475/14869/225884",14
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","8/404","140/28905",0.000817065029913013,0.0117801745276615,0.00899099671470545,"17242/24047/12267/71660/68992/380705/20304/18654",8
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","7/404","108/28905",0.000822410201928942,0.0118098104996996,0.00901361581314121,"108000/269582/107976/18817/12534/268697/12532",7
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","6/404","79/28905",0.000845602846842852,0.0120944789648041,0.00923088366673074,"14268/12428/11606/18053/268697/70445",6
"GO:0046032","GO:0046032","ADP catabolic process","7/404","109/28905",0.000868483914511427,0.0123724494170477,0.0094430393879417,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051882","GO:0051882","mitochondrial depolarization","4/404","31/28905",0.000877586131553023,0.012433673774365,0.00948976772750978,"17926/12833/12424/18053",4
"GO:0007144","GO:0007144","female meiosis I","3/404","14/28905",0.000879708395177914,0.012433673774365,0.00948976772750978,"20878/12442/67052",3
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","10/404","213/28905",0.000885149158223854,0.0124615116785241,0.00951101448444455,"17242/16819/18008/234734/17748/11606/12759/11799/18053/18546",10
"GO:0003015","GO:0003015","heart process","11/404","252/28905",0.000905430453315347,0.0126693291133524,0.00966962723414637,"21956/98660/227753/66240/12391/56188/11606/17888/140781/223780/30948",11
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","9/404","177/28905",0.000906968685830517,0.0126693291133524,0.00966962723414637,"17926/72119/227753/320502/12391/80986/12449/22153/100502766",9
